SalesOrderNumber,OrderDate,CountryRegionCode,Category,ResellerName,NumberEmployees,YearOpened,Region,SalesAmount,TotalProductCost,OrderQuantity,DaysOfRent,UnitPrice
OrNo.391020,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,1773.75,348.8375,3,280,591.25
OrNo.391260,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,280.5,165.495,1,84,280.5
OrNo.396400,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,1478,436.01,2,350,739
OrNo.396890,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,61,17.995,2,5,30.5
OrNo.403170,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,1995,392.35,3,315,665
OrNo.403330,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,1995,392.35,3,315,665
OrNo.403770,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,665,392.35,1,315,665
OrNo.407380,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,233.75,137.9125,1,70,233.75
OrNo.407990,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,1212,357.54,2,287,606
OrNo.408190,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,2261.25,444.7125,3,357,753.75
OrNo.408350,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,1197,235.41,3,189,399
OrNo.439650,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,40,23.6,1,12,40
OrNo.440040,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,46.75,27.5825,1,14,46.75
OrNo.441040,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,946,279.07,2,224,473
OrNo.441480,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,369.5,218.005,1,175,369.5
OrNo.441820,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,192.25,113.4275,1,91,192.25
OrNo.442070,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,369.5,218.005,1,175,369.5
OrNo.442830,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,210.25,124.0475,1,63,210.25
OrNo.443220,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,23.25,13.7175,1,7,23.25
OrNo.443830,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,266,156.94,1,126,266
OrNo.444050,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,473,279.07,1,224,473
OrNo.444460,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,931.5,183.195,3,147,310.5
OrNo.445040,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,399,235.41,1,189,399
OrNo.445420,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,384.25,226.7075,1,182,384.25
OrNo.445600,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,140.25,82.7475,1,42,140.25
OrNo.445810,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,931.5,183.195,3,147,310.5
OrNo.446420,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,680,401.2,1,322,680
OrNo.453880,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,1641,322.73,3,259,547
OrNo.454000,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,210.25,124.0475,1,63,210.25
OrNo.454860,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,1374.75,270.3675,3,217,458.25
OrNo.455070,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,73.5,21.6825,2,6,36.75
OrNo.455640,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,210.25,124.0475,1,63,210.25
OrNo.456280,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,233.5,68.8825,2,35,116.75
OrNo.457280,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,420.75,82.7475,3,42,140.25
OrNo.457610,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,327,96.465,2,49,163.5
OrNo.458040,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,887,261.665,2,210,443.5
OrNo.458410,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,18.25,10.7675,1,3,18.25
OrNo.459220,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,280.5,165.495,1,84,280.5
OrNo.459450,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,443.5,261.665,1,210,443.5
OrNo.459690,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,369.5,218.005,1,175,369.5
OrNo.460210,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,665.25,130.8325,3,105,221.75
OrNo.460400,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,680,401.2,1,322,680
OrNo.461030,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,547,322.73,1,259,547
OrNo.462070,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,694.75,409.9025,1,329,694.75
OrNo.462230,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,709.5,418.605,1,336,709.5
OrNo.464330,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,310.5,183.195,1,147,310.5
OrNo.464590,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,561.75,331.4325,1,266,561.75
OrNo.465150,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,680,200.6,2,161,340
OrNo.465520,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,414,122.13,2,98,207
OrNo.465900,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,547,322.73,1,259,547
OrNo.466160,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,192.25,113.4275,1,91,192.25
OrNo.466320,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,680,401.2,1,322,680
OrNo.467370,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,80.25,15.7825,3,8,26.75
OrNo.468880,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,665,392.35,1,315,665
OrNo.371790,2019-06-09,FR,Cargo Bikes,Biketastic France,11,2016,EU,3921,3332.85,1,,3921
OrNo.421450,2019-06-09,FR,E-Bikes,Biketastic France,11,2016,EU,3953,1561.435,2,,1976.5
OrNo.466590,2019-06-09,FR,Cargo Bikes,Biketastic France,11,2016,EU,4001.5,3401.275,1,,4001.5
OrNo.668630,2019-06-09,FR,Cargo Bikes,Biketastic France,11,2016,EU,3921,3332.85,1,,3921
OrNo.672940,2019-06-09,FR,Cargo Bikes,Biketastic France,11,2016,EU,4001.5,3401.275,1,,4001.5
OrNo.703070,2019-06-09,FR,E-Bikes,Biketastic France,11,2016,EU,3953,1561.435,2,,1976.5
OrNo.419880,2019-06-14,FR,E-Bikes,Biketastic France,11,2016,EU,2520.75,1991.3925,1,,2520.75
OrNo.702940,2019-06-14,FR,E-Bikes,Biketastic France,11,2016,EU,3953,1561.435,2,,1976.5
OrNo.669870,2019-06-18,FR,E-Bikes,Biketastic France,11,2016,EU,2520.75,1991.3925,1,,2520.75
OrNo.702250,2019-06-18,FR,E-Bikes,Biketastic France,11,2016,EU,2520.75,1991.3925,1,,2520.75
OrNo.376380,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,561,165.495,2,84,280.5
OrNo.376910,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,233.75,137.9125,1,70,233.75
OrNo.377720,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,116.75,68.8825,1,35,116.75
OrNo.378110,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,709.5,139.535,3,112,236.5
OrNo.378760,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,420.5,124.0475,2,63,210.25
OrNo.430010,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,753.75,444.7125,1,357,753.75
OrNo.431250,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,207,122.13,1,98,207
OrNo.431460,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,650.25,383.6475,1,308,650.25
OrNo.431820,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,753.75,444.7125,1,357,753.75
OrNo.433230,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,233.75,137.9125,1,70,233.75
OrNo.433680,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,369.5,218.005,1,175,369.5
OrNo.433890,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,680,401.2,1,322,680
OrNo.434010,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,187,55.165,2,28,93.5
OrNo.434480,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,650.25,383.6475,1,308,650.25
OrNo.435640,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,1478,436.01,2,350,739
OrNo.451280,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,709.5,139.535,3,112,236.5
OrNo.451420,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,694.75,409.9025,1,329,694.75
OrNo.451620,2019-06-19,FR,Bike Rental,Biketastic France,11,2016,EU,23.25,13.7175,1,7,23.25
OrNo.421070,2019-06-21,FR,E-Bikes,Biketastic France,11,2016,EU,3953,1561.435,2,,1976.5
OrNo.669730,2019-06-21,FR,E-Bikes,Biketastic France,11,2016,EU,2520.75,1991.3925,1,,2520.75
OrNo.702190,2019-06-21,FR,E-Bikes,Biketastic France,11,2016,EU,2520.75,1991.3925,1,,2520.75
OrNo.702640,2019-06-21,FR,E-Bikes,Biketastic France,11,2016,EU,3953,1561.435,2,,1976.5
OrNo.436810,2019-07-14,FR,E-Bikes,Biketastic France,12,2016,EU,2120.5,1675.195,1,,2120.5
OrNo.671860,2019-07-14,FR,E-Bikes,Biketastic France,12,2016,EU,2120.5,1675.195,1,,2120.5
OrNo.703910,2019-07-14,FR,E-Bikes,Biketastic France,12,2016,EU,2120.5,1675.195,1,,2120.5
OrNo.671620,2019-07-18,FR,E-Bikes,Biketastic France,12,2016,EU,2120.5,1675.195,1,,2120.5
OrNo.703770,2019-07-18,FR,E-Bikes,Biketastic France,12,2016,EU,2120.5,1675.195,1,,2120.5
OrNo.379020,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,238,140.42,1,126,238
OrNo.379210,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,60.25,35.5475,1,21,60.25
OrNo.379490,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,60.25,35.5475,1,21,60.25
OrNo.380060,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,264.5,156.055,1,140,264.5
OrNo.380270,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,687.75,405.7725,1,364,687.75
OrNo.380650,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,767,226.265,2,203,383.5
OrNo.381050,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,277.75,163.8725,1,147,277.75
OrNo.381280,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,462.75,273.0225,1,245,462.75
OrNo.381830,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,301.5,59.295,3,35,100.5
OrNo.413430,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,370.5,109.2975,2,98,185.25
OrNo.413620,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,211.5,124.785,1,112,211.5
OrNo.414510,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,1190,351.05,2,315,595
OrNo.414950,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,1296,382.32,2,343,648
OrNo.415330,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,529,312.11,1,280,529
OrNo.415780,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,529,312.11,1,280,529
OrNo.416150,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,1269.75,249.7175,3,224,423.25
OrNo.416330,2019-07-20,FR,Bike Rental,Biketastic France,12,2016,EU,663,130.39,3,77,221
OrNo.436560,2019-07-21,FR,E-Bikes,Biketastic France,12,2016,EU,2120.5,1675.195,1,,2120.5
OrNo.671560,2019-07-21,FR,E-Bikes,Biketastic France,12,2016,EU,2120.5,1675.195,1,,2120.5
OrNo.127871,2019-08-10,FR,E-Bikes,Biketastic France,12,2016,EU,1938.25,1531.2175,1,,1938.25
OrNo.548718,2019-08-10,FR,E-Bikes,Biketastic France,12,2016,EU,1938.25,1531.2175,1,,1938.25
OrNo.679080,2019-08-10,FR,E-Bikes,Biketastic France,12,2016,EU,1938.25,1531.2175,1,,1938.25
OrNo.477690,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,436.25,257.3875,1,357,436.25
OrNo.477880,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,92.5,54.575,1,63,92.5
OrNo.478030,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,427.75,252.3725,1,350,427.75
OrNo.479890,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,154,90.86,1,126,154
OrNo.480220,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,513.5,151.4825,2,210,256.75
OrNo.489420,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,128.25,75.6675,1,105,128.25
OrNo.489670,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,385,227.15,1,315,385
OrNo.490690,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,316.5,186.735,1,259,316.5
OrNo.491200,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,436.25,257.3875,1,357,436.25
OrNo.491850,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,61.75,36.4325,1,42,61.75
OrNo.492050,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,402.25,237.3275,1,329,402.25
OrNo.492240,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,137,80.83,1,112,137
OrNo.492820,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,393.5,232.165,1,322,393.5
OrNo.493860,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,436.25,257.3875,1,357,436.25
OrNo.496730,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,359.5,106.0525,2,147,179.75
OrNo.504070,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,154,90.86,1,126,154
OrNo.504210,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,385,227.15,1,315,385
OrNo.507460,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,2,1.18,1,1,2
OrNo.533830,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,282.25,166.5275,1,231,282.25
OrNo.534490,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,282.25,166.5275,1,231,282.25
OrNo.535080,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,342,100.89,2,140,171
OrNo.535290,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,350.75,206.9425,1,287,350.75
OrNo.535670,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,428,126.26,2,175,214
OrNo.536070,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,231,136.29,1,189,231
OrNo.536260,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,119.75,70.6525,1,98,119.75
OrNo.537060,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,20.5,12.095,1,14,20.5
OrNo.537460,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,231,136.29,1,189,231
OrNo.537670,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,385,227.15,1,315,385
OrNo.538070,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,308,181.72,1,252,308
OrNo.538600,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,299.5,176.705,1,245,299.5
OrNo.538850,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,113,66.67,1,77,113
OrNo.539430,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,393.5,232.165,1,322,393.5
OrNo.544860,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,205.25,121.0975,1,168,205.25
OrNo.545040,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,196.75,116.0825,1,161,196.75
OrNo.545800,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,582,171.69,2,238,291
OrNo.547090,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,359.25,211.9575,1,294,359.25
OrNo.547470,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,376.5,222.135,1,308,376.5
OrNo.547610,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,753,222.135,2,308,376.5
OrNo.548400,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,376.5,111.0675,2,154,188.25
OrNo.549130,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,154,90.86,1,126,154
OrNo.549580,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,41,24.19,1,28,41
OrNo.549700,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,20.5,12.095,1,14,20.5
OrNo.550190,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,872.5,257.3875,2,357,436.25
OrNo.550320,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,51.25,30.2375,1,35,51.25
OrNo.550590,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,123.25,72.7175,1,84,123.25
OrNo.550910,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,376.5,222.135,1,308,376.5
OrNo.551190,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,30.75,18.1425,1,21,30.75
OrNo.551330,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,291,171.69,1,238,291
OrNo.551770,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,216,42.48,3,49,72
OrNo.552270,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,616,181.72,2,252,308
OrNo.553060,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,616,181.72,2,252,308
OrNo.553290,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,1077.75,211.9575,3,294,359.25
OrNo.553930,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,61.5,18.1425,2,21,30.75
OrNo.129737,2019-08-30,FR,Cargo Bikes,Biketastic France,12,2016,EU,7786.5,3309.2625,2,,3893.25
OrNo.674797,2019-08-30,FR,Cargo Bikes,Biketastic France,12,2016,EU,3893.25,3309.2625,1,,3893.25
OrNo.674840,2019-08-30,FR,Cargo Bikes,Biketastic France,12,2016,EU,3855.25,3276.9625,1,,3855.25
OrNo.706870,2019-09-08,FR,E-Bikes,Biketastic France,13,2016,EU,1719.25,1358.2075,1,,1719.25
OrNo.478430,2019-09-09,FR,Cargo Bikes,Biketastic France,13,2016,EU,3893.25,3309.2625,1,,3893.25
OrNo.709040,2019-09-09,FR,E-Bikes,Biketastic France,13,2016,EU,1938.25,1531.2175,1,,1938.25
OrNo.708910,2019-09-14,FR,E-Bikes,Biketastic France,13,2016,EU,1938.25,1531.2175,1,,1938.25
OrNo.476510,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,427.75,252.3725,1,350,427.75
OrNo.476780,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,949.5,186.735,3,259,316.5
OrNo.481110,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,185.25,36.4325,3,42,61.75
OrNo.481340,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,770,227.15,2,315,385
OrNo.481540,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,308.25,60.6225,3,70,102.75
OrNo.481750,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,123,24.19,3,28,41
OrNo.525640,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,1026.75,201.9275,3,280,342.25
OrNo.526400,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,145.5,85.845,1,119,145.5
OrNo.527000,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,41,24.19,1,28,41
OrNo.527250,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,19,11.21,1,13,19
OrNo.528210,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,128.25,75.6675,1,105,128.25
OrNo.528680,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,14.75,8.7025,1,10,14.75
OrNo.529250,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,342.25,201.9275,1,280,342.25
OrNo.530480,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,368,217.12,1,301,368
OrNo.544260,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,359.5,106.0525,2,147,179.75
OrNo.548680,2019-09-18,FR,E-Bikes,Biketastic France,13,2016,EU,1938.25,1531.2175,1,,1938.25
OrNo.678900,2019-09-18,FR,E-Bikes,Biketastic France,13,2016,EU,1938.25,1531.2175,1,,1938.25
OrNo.708760,2019-09-18,FR,E-Bikes,Biketastic France,13,2016,EU,1938.25,1531.2175,1,,1938.25
OrNo.707040,2019-10-08,FR,E-Bikes,Biketastic France,13,2016,EU,1719.25,1358.2075,1,,1719.25
OrNo.676830,2019-10-13,FR,E-Bikes,Biketastic France,13,2016,EU,1719.25,1358.2075,1,,1719.25
OrNo.481990,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,419.25,247.3575,1,343,419.25
OrNo.482110,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,282.25,166.5275,1,231,282.25
OrNo.482320,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,445,262.55,1,364,445
OrNo.482770,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,411,80.83,3,112,137
OrNo.483150,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,16.25,9.5875,1,11,16.25
OrNo.483590,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,171,100.89,1,140,171
OrNo.484390,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,179.75,106.0525,1,147,179.75
OrNo.484560,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,299.5,176.705,1,245,299.5
OrNo.485130,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,137,80.83,1,112,137
OrNo.485370,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,419.25,247.3575,1,343,419.25
OrNo.512510,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,119.75,70.6525,1,98,119.75
OrNo.513550,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,436.5,85.845,3,119,145.5
OrNo.513980,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,1232.25,242.3425,3,336,410.75
OrNo.514380,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,216,42.48,3,49,72
OrNo.514530,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,185,54.575,2,63,92.5
OrNo.514910,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,350.75,206.9425,1,287,350.75
OrNo.515320,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,205.25,121.0975,1,168,205.25
OrNo.516300,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,196.75,116.0825,1,161,196.75
OrNo.517590,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,419.25,247.3575,1,343,419.25
OrNo.517740,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,838.5,247.3575,2,343,419.25
OrNo.517980,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,137,80.83,1,112,137
OrNo.518150,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,410.75,242.3425,1,336,410.75
OrNo.562490,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,1190.25,234.0825,3,238,396.75
OrNo.562600,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,594.75,116.9675,3,119,198.25
OrNo.563060,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,50.5,29.795,1,21,50.5
OrNo.563880,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,186.75,110.1825,1,112,186.75
OrNo.564890,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,201.75,39.6775,3,28,67.25
OrNo.565050,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,117.75,69.4725,1,49,117.75
OrNo.576140,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,303.5,179.065,1,182,303.5
OrNo.576720,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,396.75,234.0825,1,238,396.75
OrNo.576930,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,315,185.85,1,189,315
OrNo.577410,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,583.5,344.265,1,350,583.5
OrNo.578670,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,595,351.05,1,357,595
OrNo.579270,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,101,59.59,1,42,101
OrNo.580090,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,256.75,151.4825,1,154,256.75
OrNo.580400,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,431.75,254.7325,1,259,431.75
OrNo.581000,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,256.75,151.4825,1,154,256.75
OrNo.582450,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,84,49.56,1,35,84
OrNo.583040,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,1050,206.5,3,210,350
OrNo.583230,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,1027,302.965,2,308,513.5
OrNo.586210,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,1097,323.615,2,329,548.5
OrNo.586420,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,151.5,89.385,1,63,151.5
OrNo.589710,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,536.75,316.6825,1,322,536.75
OrNo.592850,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,24.5,14.455,1,6,24.5
OrNo.593080,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,151.75,89.5325,1,91,151.75
OrNo.593280,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,455,268.45,1,273,455
OrNo.593610,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,525,309.75,1,315,525
OrNo.593800,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,536.75,316.6825,1,322,536.75
OrNo.599550,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,221.75,130.8325,1,133,221.75
OrNo.599780,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,443.5,261.665,1,266,443.5
OrNo.600370,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,513.5,151.4825,2,154,256.75
OrNo.616110,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,201.75,119.0325,1,84,201.75
OrNo.617520,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,525,309.75,1,315,525
OrNo.617740,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,326.75,192.7825,1,196,326.75
OrNo.618590,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,268.25,158.2675,1,161,268.25
OrNo.618780,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,595,351.05,1,357,595
OrNo.619310,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,245,144.55,1,147,245
